gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,2,1,0,79.54,155.54,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,37,1,1,87.71,3249.88,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,1,1,0,1,1,1,75.33,76.06,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,7,1,0,48.24,338.97,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,12,1,1,18.01,210.74,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,69,0,1,89.17,6161.16,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,49,1,1,64.79,3179.48,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,0,0,7,1,1,18.54,141.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,29,1,0,78.69,2268.89,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
1,0,0,0,39,1,1,24.57,954.74,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,32,1,0,19.93,655.38,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,1,0,0,72,1,1,42.85,3096.11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0,0,1,51,1,0,77.23,3938.84,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,32,1,0,83.83,2679.35,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
1,0,1,0,72,1,1,18.0,1292.37,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,0,0,36,1,1,86.75,3107.13,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,69,1,1,28.44,1948.45,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,68,1,1,71.2,4822.4,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,3,1,1,59.28,195.95,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,59,1,0,52.91,3129.41,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,30,1,1,85.24,2552.66,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,0,0,13,1,1,18.93,245.41,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,0,59,1,0,83.36,4906.6,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,67,1,1,21.58,1434.53,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,25,1,1,83.69,2095.08,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0,1,23,1,1,59.31,1359.16,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,55,1,1,18.0,990.79,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,1,0,8,1,1,85.12,686.42,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
1,0,0,1,34,1,1,87.01,2981.37,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,23,1,0,57.48,1329.68,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,30,1,1,51.1,1531.52,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,65,1,1,88.09,5705.97,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0,1,0,65,1,0,20.66,1333.01,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,40,0,1,60.45,2410.92,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,35,1,0,25.57,884.44,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,0,33,1,1,81.52,2684.26,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,38,1,0,89.29,3387.92,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
0,1,0,1,22,1,0,25.24,548.87,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,1,43,1,1,57.39,2466.55,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0,0,0,0,69,1,1,18.31,1258.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,57,1,0,22.85,1324.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,1,0,58,1,0,58.29,3373.66,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,25,1,1,96.55,2414.96,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,1,1,1,21,1,1,55.2,1159.09,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,39,1,0,93.93,3667.07,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,0,0,10,1,1,79.83,807.98,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,1,0,8,1,1,24.16,194.24,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,11,1,0,84.93,919.59,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1,0,25,1,0,89.02,2222.48,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,1,37,1,1,80.11,2961.03,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,2,1,1,75.95,156.82,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,0,1,14,1,0,65.95,916.03,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,1,0,46,1,0,59.18,2718.88,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,0,0,4,1,0,57.72,225.04,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,53,1,1,51.55,2741.5,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
1,1,0,0,23,1,1,59.14,1357.77,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,1,10,1,1,81.86,820.59,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,32,1,0,52.39,1677.74,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,56,1,1,19.64,1083.82,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,51,1,1,45.67,2319.39,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,0,63,1,1,82.27,5204.71,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,42,1,1,78.05,3274.39,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,0,43,1,1,59.67,2548.71,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,35,1,1,64.78,2254.76,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,11,1,0,62.3,703.22,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,0,1,55,1,1,78.08,4290.53,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,2,1,0,24.66,51.11,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,1,1,49,1,1,20.81,1029.41,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,1,28,1,1,60.1,1683.2,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0,15,1,0,18.0,270.22,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,1,39,1,0,83.69,3265.58,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0,1,1,26,1,0,73.13,1880.02,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,69,1,0,52.12,3597.83,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,1,0,41,1,1,50.15,2048.94,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1,1,0,0,56,1,1,78.07,4364.1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,9,1,0,24.33,220.94,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,1,1,1,37,1,0,63.67,2342.11,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
0,0,0,1,7,1,1,77.92,550.05,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,17,1,0,46.29,799.73,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,0,16,1,0,75.59,1209.11,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,57,1,1,24.08,1361.89,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,1,0,65,1,0,61.18,3974.91,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False
0,0,0,1,43,1,0,57.51,2452.34,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,0,0,8,1,1,18.0,158.29,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1,47,1,1,81.45,3851.81,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,38,1,1,51.86,1972.52,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,5,1,1,66.85,321.38,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,29,1,1,84.72,2448.43,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0,1,0,17,1,1,94.1,1614.95,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,42,1,1,84.79,3562.2,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
1,0,1,0,32,1,1,82.74,2663.02,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,1,1,0,52,1,1,49.86,2574.79,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0,0,0,55,1,0,20.93,1143.27,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
