customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0177,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.12,2599.1,No
CUST-0178,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.44,5444.47,No
CUST-0179,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.39,1303.43,No
CUST-0180,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.95,1004.63,No
CUST-0181,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,74.39,1037.6,No
CUST-0182,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.11,999.77,No
CUST-0183,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.98,2250.72,Yes
CUST-0184,Male,0,No,Yes,55,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,53.63,2951.46,No
CUST-0185,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.98,5376.05,No
CUST-0186,Female,1,No,Yes,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.68,4657.55,No
CUST-0187,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,81.93,3771.0,No
CUST-0188,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.94,167.14,No
CUST-0189,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.99,1377.18,No
CUST-0190,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.92,446.2,No
CUST-0191,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.95,32.63,Yes
CUST-0192,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.87,1380.29,No
CUST-0193,Male,0,No,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.56,249.16,Yes
CUST-0194,Male,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.56,464.03,No
CUST-0195,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,70.89,5038.4,No
CUST-0196,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,76.66,5204.57,No
CUST-0197,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.17,106.22,No
CUST-0198,Male,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.8,250.78,Yes
CUST-0199,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.59,1523.83,No
CUST-0200,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,79.54,155.54,No
CUST-0201,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.71,3249.88,No
CUST-0202,Male,1,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.33,76.06,Yes
CUST-0203,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.24,338.97,Yes
CUST-0204,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.01,210.74,No
CUST-0205,Male,0,No,No,69,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.17,6161.16,No
CUST-0206,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),64.79,3179.48,No
CUST-0207,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.54,141.7,No
CUST-0208,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,78.69,2268.89,No
CUST-0209,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.57,954.74,No
CUST-0210,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.93,655.38,No
CUST-0211,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),42.85,3096.11,No
CUST-0212,Male,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,77.23,3938.84,No
CUST-0213,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),83.83,2679.35,No
CUST-0214,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1292.37,No
CUST-0215,Male,1,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),86.75,3107.13,No
CUST-0216,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.44,1948.45,No
CUST-0217,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),71.2,4822.4,No
CUST-0218,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.28,195.95,No
CUST-0219,Male,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,52.91,3129.41,No
CUST-0220,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.24,2552.66,No
CUST-0221,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.93,245.41,No
CUST-0222,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.36,4906.6,No
CUST-0223,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.58,1434.53,No
CUST-0224,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),83.69,2095.08,No
CUST-0225,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,59.31,1359.16,No
CUST-0226,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,990.79,No
CUST-0227,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,85.12,686.42,No
CUST-0228,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,87.01,2981.37,No
CUST-0229,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,57.48,1329.68,No
CUST-0230,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.1,1531.52,No
CUST-0231,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,88.09,5705.97,No
CUST-0232,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.66,1333.01,No
CUST-0233,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.45,2410.92,No
CUST-0234,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.57,884.44,No
CUST-0235,Female,1,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.52,2684.26,Yes
CUST-0236,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,89.29,3387.92,No
CUST-0237,Female,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.24,548.87,No
CUST-0238,Male,0,No,Yes,43,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),57.39,2466.55,No
CUST-0239,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.31,1258.5,No
CUST-0240,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.85,1324.8,No
CUST-0241,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.29,3373.66,Yes
CUST-0242,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,2414.96,Yes
CUST-0243,Male,1,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.2,1159.09,Yes
CUST-0244,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,93.93,3667.07,No
CUST-0245,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,79.83,807.98,No
CUST-0246,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.16,194.24,No
CUST-0247,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,84.93,919.59,No
CUST-0248,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,89.02,2222.48,No
CUST-0249,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.11,2961.03,No
CUST-0250,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,75.95,156.82,No
CUST-0251,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),65.95,916.03,No
CUST-0252,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),59.18,2718.88,No
CUST-0253,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,57.72,225.04,No
CUST-0254,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,51.55,2741.5,No
CUST-0255,Male,1,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.14,1357.77,No
CUST-0256,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,81.86,820.59,No
CUST-0257,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),52.39,1677.74,No
CUST-0258,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.64,1083.82,Yes
CUST-0259,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,45.67,2319.39,Yes
CUST-0260,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,82.27,5204.71,Yes
CUST-0261,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,78.05,3274.39,No
CUST-0262,Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.67,2548.71,No
CUST-0263,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.78,2254.76,No
CUST-0264,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,62.3,703.22,Yes
CUST-0265,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),78.08,4290.53,No
CUST-0266,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.66,51.11,No
CUST-0267,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.81,1029.41,No
CUST-0268,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),60.1,1683.2,Yes
CUST-0269,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,270.22,No
CUST-0270,Female,1,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,83.69,3265.58,No
CUST-0271,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.13,1880.02,No
CUST-0272,Female,0,No,No,69,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),52.12,3597.83,No
CUST-0273,Female,0,Yes,No,41,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,50.15,2048.94,No
CUST-0274,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.07,4364.1,No
CUST-0275,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.33,220.94,No
CUST-0276,Male,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,63.67,2342.11,No
CUST-0277,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.92,550.05,No
CUST-0278,Male,0,No,No,17,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,46.29,799.73,No
CUST-0279,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.59,1209.11,No
CUST-0280,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.08,1361.89,No
CUST-0281,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,61.18,3974.91,No
CUST-0282,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,57.51,2452.34,No
CUST-0283,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,158.29,No
CUST-0284,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.45,3851.81,No
CUST-0285,Male,0,No,No,38,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),51.86,1972.52,No
CUST-0286,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.85,321.38,Yes
CUST-0287,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.72,2448.43,Yes
CUST-0288,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,94.1,1614.95,Yes
CUST-0289,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,84.79,3562.2,No
CUST-0290,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.74,2663.02,No
CUST-0291,Male,1,Yes,No,52,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),49.86,2574.79,No
CUST-0292,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.93,1143.27,No
CUST-0293,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.46,906.87,No
CUST-0294,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.45,1649.42,No
CUST-0295,Female,1,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,59.11,1466.47,No
CUST-0296,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.39,628.63,Yes
CUST-0297,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.26,518.93,No
CUST-0298,Male,1,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,84.68,424.98,Yes
CUST-0299,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),83.44,4417.64,Yes
CUST-0300,Male,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),75.0,2871.47,No
CUST-0301,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,81.86,232.48,Yes
CUST-0302,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,64.27,3668.24,No
CUST-0303,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,62.36,2932.39,No
CUST-0304,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,90.52,5337.25,No
CUST-0305,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),62.66,1568.04,No
CUST-0306,Female,1,No,Yes,39,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),48.59,1897.47,No
CUST-0307,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),78.29,4300.75,Yes
CUST-0308,Female,0,No,No,38,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.92,2855.14,No
CUST-0309,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.06,723.72,No
CUST-0310,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),79.72,3738.82,Yes
CUST-0311,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.34,2275.65,Yes
CUST-0312,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),92.26,3021.12,Yes
CUST-0313,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,59.22,1171.92,No
CUST-0314,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.83,565.16,No
CUST-0315,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),93.11,1951.03,Yes
CUST-0316,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.39,518.57,No
CUST-0317,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,55.72,1332.88,No
CUST-0318,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,102.32,2560.77,Yes
